"","WOS_ID","Title","Abstract","Included","Training_Included","sim"
"79","WOS:000393480900021","Waterborne Viruses and F-Specific Coliphages in Mixed-Use Watersheds: Microbial Associations, Host Specificities, and Affinities with Environmental/Land Use Factors","From the years 2008 to 2014, a total of 1,155 water samples were collected (spring to fall) from 24 surface water sampling sites located in a mixed-used but predominantly agricultural (i.e., dairy livestock production) river basin in eastern Ontario, Canada. Water was analyzed for viable F-specific DNA (F-DNA) and F-specific RNA (F-RNA) (genogroup I [GI] to GIV) coliphage and a suite of molecularly detected viruses (norovirus [GI to GIV], torque teno virus [TTV], rotavirus, kobuvirus, adenovirus, astrovirus, hepatitis A, and hepatitis E). F-DNA and F-RNA coliphage were detected in 33 and 28% of the samples at maximum concentrations of 2,000 and 16,300 PFU . 100 ml(-1), respectively. Animal TTV, human TTV, kobuvirus, astrovirus, and norovirus GIII were the most prevalent viruses, found in 23, 20, 13, 12, and 11% of samples, respectively. Viable F-DNA coliphage was found to be a modest positive indicator of molecularly detected TTV. F-RNA coliphage, unlike F-DNA coliphage, was a modest positive predictor of norovirus and rotavirus. There were, however, a number of significant negative associations among F-specific coliphage and viruses. F-DNA coliphage densities of >142 PFU . 100 ml(-1) delineated conditions when similar to 95% of water samples contained some type of virus. Kobuvirus was the virus most strongly related to detection of any other virus. Land use had some associations with virus/F-specific coliphage detection, but season and surface water flow were the variables that were most important for broadly delineating detection. Higher relative levels of detection of human viruses and human F-RNA coliphage were associated with higher relative degrees of upstream human land development in a catchment. IMPORTANCE This study is one of the first, to our knowledge, to evaluate relationships among F-specific coliphages and a large suite of enteric viruses in mixed-use but agriculturally dominated surface waters in Canada. This study suggested that relationships between viable F-specific coliphages and molecularly detected viruses do exist, but they are not always positive. Caution should be employed if viable F-specific coliphages are to be used as indicators of virus presence in surface waters. This study elucidates relative effects of agriculture, wildlife, and human activity on virus and F-specific coliphage detection. Seasonal and meteorological attributes play a strong role in the detection of most virus and F-specific coliphage targets.",0,0,"biased"
"80","WOS:000696234900001","The two-component system RstAB regulates production of a polysaccharide capsule with a role in virulence in the marine pathogen Photobacterium damselae subsp. damselae","The marine bacterium Photobacterium damselae subsp. damselae (Pdd) causes disease in marine animals and humans. Previous studies demonstrated that mutation of the two-component system RstAB strongly impacts virulence of this pathogen, but the RstAB regulon has not been thoroughly elucidated. We here compared the transcriptomes of Pdd RM-71 and Delta rstA and Delta rstB derivatives using RNA-seq. In accordance with previous studies, RstAB positively regulated cytotoxins Dly, PhlyP and PhlyC. This analysis also demonstrated a positive regulation of outer membrane proteins, resistance against antimicrobials and potential virulence factors by this system. Remarkably, RstAB positively regulated two hitherto uncharacterised gene clusters involved in the synthesis of a polysaccharide capsule. Presence of a capsular layer in wild-type cells was confirmed by transmission electron microscopy, whereas rstA and rstB mutants were non-capsulated. Mutants for capsule synthesis genes, wza and wzc exhibited acapsular phenotypes, were impaired in resistance against the bactericidal action of fish serum and mucus, and were strongly impaired in virulence for fish, indicating a major role of capsule in virulence. Collectively, this study demonstrates that RstAB is a major positive regulator of key virulence factors including a polysaccharide capsule essential for full virulence in a pathogenic Photobacterium.",0,0,"biased"
"81","WOS:000549169800040","A novel anthrapyridone diamine-based probe for selective and distinctive Cu2+ and Hg2+ sensing in aqueous solution; utility as molecular logic gates","A newly synthesized anthrapyridone-based diamine (probe 1) having two metal ion binding sites exhibited selective and sensitive sensing of Cu2+ or Hg2+ among various metal ions. Upon addition of the metal ion, the probe 1-containing solution vividly changed color, enabling visual detection of each metal ion (Cu2+ or Hg2+) without requiring any instruments. A ratiometric approach insensitive to environmental interference provided limit of detections (LODs) of 1.0 and 2.0 mu M for Cu2+ and Hg2+ sensing, respectively. The green fluorescence emission of probe 1 was entirely (Cu2+) or partially (Hg2+) quenched in the presence of the metal ion, yielding an observed fluorescence-based LOD (5/200 nM for Cu2+/Hg2+). Thus, probe 1 showed a dual responsiveness for detection of the metal ion. A model probe (2) with only a single metal binding site was ineffective at sensing the metal ion (Cu2+ or Hg2+) under the same conditions, demonstrating that the presence of the two binding sites in probe 1 is essential for the sensitive detection of the metal ion. The DFT calculations suggest binding of the metal ion to the probe with a stoichiometry of 1:1 or 2:1 (M2+ : probe). Probe 1 was also effective at detecting a small amount of Cu2+ in live HeLa cells or real samples such as tap and lake waters. The UV-Vis. absorbance results of probe 1 with Cu2+ and Hg2+ enabled us to build 'NOR-YES-INHIBIT' molecular logic gates. The metal ion sensing system presented here was extensively investigated by various techniques including UV-visible, fluorescence, NMR spectroscopy, DFT calculations, FE-SEM, and DLS.",0,0,"biased"
"82","WOS:000663039400010","Chemical Composition of Jatropha curcas Seed Extracts and its Bioactivity against Copitarsia decolora under Laboratory and Greenhouse Conditions","The main objective of the study was to identify chemical compounds of extract of acetone of shell + almond (EACA) and nut of almond (EAA) of Jatrofa curcas and evaluate bioactivity against Copitarsia decolora in laboratory and greenhouse conditions. In ingestion experiments, extracts at 250, 500, 1,000, 1,500, and 2,000 ppm were mixed into artificial diet. Checks were artificial diet mixed with a botanical insecticide Margosom (R) 0.3% EC (active ingredient [AI] 250 ppm, azadirachtin), and diet plus only water. EAA at 250 and 1,000 ppm inhibited larval weight and prolonged larval development of C. decolora. EAA at 500 ppm and EACA at 1,500 ppm caused most deformation in pupae and adults. As many as 50% of C. decolora larvae occurred with EAA at 500-. EAA was the most active extract in laboratory tests and later evaluated at 250, 500, and 1,000 ppm applied to cabbage plants infested with C. decolora larvae in a greenhouse. Two checks were cabbage (Brassica oleracea var. capitata) plants without extract (water only) and pyrethroid insecticide (Alfadex (R) AI 21.29% cypermethrin) at 500 ppm. Gas chromatographymass spectrometry (GC-MS) analysis of the acetonic extract of Jatropha curcas seed identified oleic acid as the major compound. EAA at 1,000 ppm and Alfadex were most effective at protecting cabbage plants from attack by larval C. decolora.",0,0,"biased"
"83","WOS:000349616600001","Size structure, not metabolic scaling rules, determines fisheries reference points","Impact assessments of fishing on a stock require parameterization of vital rates: growth, mortality and recruitment. For data-poor' stocks, vital rates may be estimated from empirical size-based relationships or from life-history invariants. However, a theoretical framework to synthesize these empirical relations is lacking. Here, we combine life-history invariants, metabolic scaling and size-spectrum theory to develop a general size- and trait-based theory for demography and recruitment of exploited fish stocks. Important concepts are physiological or metabolic scaled mortalities and flux of individuals or their biomass to size. The theory is based on classic metabolic relations at the individual level and uses asymptotic size W as a trait. The theory predicts fundamental similarities and differences between small and large species in vital rates and response to fishing. The central result is that larger species have a higher egg production per recruit than small species. This means that density dependence is stronger for large than for small species and has the consequence that fisheries reference points that incorporate recruitment do not obey metabolic scaling rules. This result implies that even though small species have a higher productivity than large species their resilience towards fishing is lower than expected from metabolic scaling rules. Further, we show that the fishing mortality leading to maximum yield per recruit is an ill-suited reference point. The theory can be used to generalize the impact of fishing across species and for making demographic and evolutionary impact assessments of fishing, particularly in data-poor situations.",0,0,"biased"
"84","WOS:000359898800006","Spatio-Temporal Impacts of Biofuel Production and Climate Variability on Water Quantity and Quality in Upper Mississippi River Basin","Impact of climate change on the water resources of the United States exposes the vulnerability of feedstock-specific mandated fuel targets to extreme weather conditions that could become more frequent and intensify in the future. Consequently, a sustainable biofuel policy should consider: (a) how climate change would alter both water supply and demand; and (b) in turn, how related changes in water availability will impact the production of biofuel crops; and (c) the environmental implications of large scale biofuel productions. Understanding the role of biofuels in the water cycle is the key to understanding many of the environmental impacts of biofuels. Therefore, the focus of this study is to model the rarely explored interactions between land use, climate change, water resources and the environment in future biofuel production systems. Results from this study will help explore the impacts of the US biofuel policy and climate change on water and agricultural resources. We used the Soil and Water Assessment Tool (SWAT) to analyze the water quantity and quality consequences of land use and land management related changes in cropping conditions (e.g., more use of marginal lands, greater residue harvest, increased yields), plus management practices due to biofuel crops to meet the Renewable Fuel Standard target on water quality and quantity.",0,0,"biased"
"85","WOS:000362859500005","Formulation of attractive toxic sugar bait (ATSB) with safe EPA-exempt substance significantly diminishes the Anopheles sergentii population in a desert oasis","Attractive toxic sugar bait (ATSB) is a highly effective method which targets mosquitoes based on their sugar foraging behavior, by presenting baits of attractive compounds in combination with sugar and oral toxin to local mosquito populations. Environmental concerns and insecticide selection-pressure have prompted investigations of novel, ecologically-harmless substances which can be used as insecticides. This study examined the efficacy of microencapsulated garlic-oil as the oral toxin component of ATSB for controlling Anopheles sergentii populations inhabiting desert-surrounded wetlands in Israel. ATSB solution containing 0.4% encapsulated garlic oil was applied to local vegetation around a streamlet located in the lower Jordan Valley. To determine the propensity of bait ingestion, and assess the potential ecological impact of the method, mosquito and non-target specimens were collected and tested for the presence of natural plant- or attractive sugar bait (ASB)-derived sugars. Over the experimental period, biting-pressure values in the ATSB treatment site decreased by 97.5%, while at the control site, treated with non-toxic ASB, no significant changes were observed. Approximately 70% of the mosquitoes collected before both treatments, as well as those captured following the application of ASB at the control site, were found to have ingested sugar prior to capture. Non-target insects were minimally affected by the treatment when ATSB was applied to foliage of non-flowering plants. Of the non-Diptera species, only 0.7% of the sampled non-target insects were found to have ingested ASB-solution which was applied to green vegetation, compared with 8.5% which have foraged on ASB-derived sugars applied to flowering plants. Conversely, a high proportion of the non-target species belonging to the order Diptera, especially non-biting midges, were found to have ingested foliage-applied ASB, with more than 36% of the specimens collected determined to have foraged on bait-derived sugars. These results prove that food-grade, EPA-exempt microencapsulated garlic oil is a highly effective insecticide which can be utilized for mosquito population control. The relatively short half-life of this active ingredient makes it a suitable for use in areas where repeated application is possible, limiting the accumulation of deleterious compounds and ensuring minimal environmental impact when applied in accordance with label recommendations. (C) 2015 Published by Elsevier B.V.",0,0,"biased"
"86","WOS:000311059800023","Polycyclic aromatic hydrocarbons and dibutyl phthalate disrupt dorsal-ventral axis determination via the Wnt/beta-catenin signaling pathway in zebrafish embryos","The canonical canonical Wnt/beta-catenin signaling pathway is critical during early teleost development for establishing the dorsal-ventral axis. Within this pathway, GSK-3 beta, a key regulatory kinase in the Wnt pathway, regulates P-catenin degradation and thus the ability of p-catenin to enter nuclei, where it can activate expression of genes that have been linked to the specification of the dorsal-ventral axis. In this study, we describe the morphological abnormalities that resulted in zebrafish embryos when axis determination was disrupted by environmental contaminants. These abnormalities were linked to abnormal nuclear accumulation of P-catenin. Furthermore, we demonstrated that the developmental abnormalities and altered nuclear p-catenin accumulation occurred when embryos were exposed to commercial GSK-3 beta inhibitors. Zebrafish embryos were exposed to commercially available GSK-3 inhibitors (GSK-3 Inhibitor IX and 1-azakenpaullone), or common environmental contaminants (dibutyl phthalate or the polycyclic aromatic hydrocarbons phenanthrene and fluorene) from the 2 to 8-cell stage through the mid-blastula transition (MBT). These embryos displayed morphological abnormalities at 12.5 h post-fertilization (hpf) that were comparable to embryos exposed to lithium chloride (LiCl) (300 mM LiCl for 10 min, prior to the MBT), a classic disruptor of embryonic axis determination. Whole-mount immunolabeling and laser scanning confocal microscopy were used to localize P-catenin. The commercial GSK-3 Inhibitors as well as LiCl, dibutyl phthalate, fluorene and phenanthrene all induced an increase in the levels of nuclear p-catenin throughout the embryo, indicating that the morphological abnormalities were a result of disruption of Wnt/beta-catenin signaling during dorsal-ventral axis specification. The ability of environmental chemicals to directly or indirectly target GSK-3 beta was assessed. Using Western blot analysis, the ability of these chemicals to affect enzymatic inhibitory phosphorylation at serine 9 on GSK-3 beta was examined, but no change in the serine phosphorylation state of GSK-3 beta was detected in exposed embryos. Furthermore, polycyclic aromatic hydrocarbons and dibutyl phthalate had no direct effect on the in vitro kinase activity of GSK-3 beta. While developmental abnormalities resulting from these axis-disrupting contaminants were linked to P-catenin accumulation in nuclei, the details of the disruption of this signaling pathway remain unknown. Since phenanthrene and fluorene as well as other hydrocarbons have been shown to disrupt axial development in sea urchin embryos, and since axis determination and the Wnt/beta-catenin signaling pathway are highly conserved, we propose that these environmental contaminants may impact embryo development through a similar mechanism across phyla. (C) 2012 Elsevier B.V. All rights reserved.",0,0,"biased"
"87","WOS:000396311700017","Evaluating signals of oil spill impacts, climate, and species interactions in Pacific herring and Pacific salmon populations in Prince William Sound and Copper River, Alaska","The Exxon Valdez oil spill occurred in March 1989 in Prince William Sound, Alaska, and was one of the worst environmental disasters on record in the United States. Despite long-term data collection over the nearly three decades since the spill, tremendous uncertainty remains as to how significantly the spill affected fishery resources. Pacific herring (Clupea pallasii) and some wild Pacific salmon populations (Oncorhynchus spp.) in Prince William Sound declined in the early 1990s, and have not returned to the population sizes observed in the 1980s. Discerning if, or how much of, this decline resulted from the oil spill has been difficult because a number of other physical and ecological drivers are confounded temporally with the spill; some of these drivers include environmental variability or changing climate regimes, increased production of hatchery salmon in the region, and increases in populations of potential predators. Using data pre-and post-spill, we applied time-series methods to evaluate support for whether and how herring and salmon productivity has been affected by each of five drivers: (1) density dependence, (2) the EVOS event, (3) changing environmental conditions, (4) interspecific competition on juvenile fish, and (5) predation and competition from adult fish or, in the case of herring, humpback whales. Our results showed support for intraspecific density-dependent effects in herring, sockeye, and Chinook salmon, with little overall support for an oil spill effect. Of the salmon species, the largest driver was the negative impact of adult pink salmon returns on sockeye salmon productivity. Herring productivity was most strongly affected by changing environmental conditions; specifically, freshwater discharge into the Gulf of Alaska was linked to a series of recruitment failures-before, during, and after EVOS. These results highlight the need to better understand long terms impacts of pink salmon on food webs, as well as the interactions between nearshore species and freshwater inputs, particularly as they relate to climate change and increasing water temperatures.",0,0,"biased"
"88","WOS:000270983600007","Removal and Accumulation of Cadmium and Lead by Typha latifolia Exposed to Single and Mixed Metal Solutions","We investigated the effect of Cd and Pb on the growth of the aquatic macrophyte Typha latifolia; the removal from the solution and the accumulation of these elements by the plant were also studied. Thus, small plants of T. latifolia, collected from a noncontaminated site, were exposed for 10 days to Cd and Pb, in a single solution or in mixture solutions, at two concentrations of the metals (5 and 7.5 mg/L). Our results showed that T. latifolia removed effectively Cd and Pb from solutions and was able to accumulate these metals in the roots and, to a lesser extent, in the leaves. Our findings suggested a synergistic effect of Cd and Pb with respect to the toxicity to T. latifolia. Additionally, Cd diminished the Pb absorption by T. latifolia. Our results confirmed, using scanning electron microscopy, the internalization of Cd and Pb in T. latifolia.",0,0,"biased"
"89","WOS:000587384100001","A Novel Amphibian Antimicrobial Peptide, Phylloseptin-PV1, Exhibits Effective Anti-staphylococcal Activity Without Inducing Either Hepatic or Renal Toxicity in Mice","In order to part address the problem of drug-resistant pathogens, antimicrobial peptides (AMPs) have been proposed as alternatives to traditional antibiotics. Herein, a novel phylloseptin peptide, named phylloseptin-PV1 (PPV1), is described from the defensive skin secretion of the Neotropical white-lined leaf frog, Phyllomedusa vaillantii. The peptide was synthesized by solid phase peptide synthesis (SPPS) and purified by RP-HPLC, prior to assessment of its biological activities. PPV1 not only demonstrated potent antimicrobial activity against planktonic ESKAPE microorganisms and the yeast, Candida albicans, but also inhibited and eradicated Staphylococcus aureus and MRSA biofilms. The antimicrobial mechanism was shown to include permeabilization of target cell membranes. The in vivo antimicrobial activity of the peptide was then evaluated using mice. PPV1 also exhibited antiproliferative activity against the cancer cell lines, H157, MCF-7, and U251MG, but had a lower potency against the normal cell line, HMEC-1. Although, the peptide possessed a moderate hemolytic action on mammalian red blood cells in vitro, it did not induce significant hepatic or renal toxicity in injected infected mice. These studies have thus found PPV1 to be a potent phylloseptin group AMP, which can effectively inhibit staphylococci, both in vitro and in vivo, without eliciting toxicity. These data thus provide support for further evaluation of PPV1 as a novel antimicrobial agent with therapeutic potential.",0,0,"biased"
"90","WOS:000685722400001","Effects of Bacillus subtilis on the water quality, stress tolerance, digestive enzymes, growth performance, immune gene expression, and disease resistance of white shrimp (Litopenaeus vannamei) during the early hatchery period","In the present study, the white shrimp, Litopenaeus vannamei, was supplemented with the probiotic Bacillus subtilis IS02 in order to improve the larval survival rate. Various experimental groups including control (no probiotic in the rearing water), 10(6), 10(7), and 10(8) CFU mL(-1) of the probiotic supplemented samples were added to the salt water once every 3 days during the 21 days of breeding. The stress tolerance and immune status were then evaluated. It was shown that the larval development stages and survival rate were significantly improved following application of the 10(8) CFU mL(-1) of the probiotic. Total bacterial and presumptive Vibrio counts were numerically reduced. The stress test revealed a considerable increase in the postlarvae vitality. Moreover, a significant decrease in the cumulative mortality of postlarvae exposed to the probiotic at the level of 10(8) CFU mL(-1) was recorded after a sudden transfer to 300 mg L-1 nitrite-N, compared to that of the control. The analysis of immune-related gene expressions showed the overexpression of the genes prophenoloxidase (proPO) and peroxinectin (PE) in the shrimp fed with water containing 10(8) CFU mL(-1) of probiotic. These findings demonstrate the effects of the administration of B. subtilis IS02 on improving growth and enhancing the immune response, thus increasing resistance to bacterial pathogens.",0,0,"biased"
"91","WOS:000656968900011","Climate Change and Changes in Compound Coastal-Riverine Flooding Hazard Along the US Coasts","The cooccurrence of coastal and riverine flooding leads to compound events with substantial impacts on people and property in low-lying coastal areas. Climate change could increase the level of compound flood hazard through higher extreme sea levels and river flows. Here, a bivariate flood hazard assessment method is proposed to estimate compound coastal-riverine frequency under current and future climate conditions. A copula-based approach is used to estimate the joint return period (JRP) of compound floods by incorporating sea-level rise (SLR) and changes in peak river flows into the marginal distributions of flood drivers. Specifically, the changes in JRP of compound major coastal-riverine flooding defined based on simultaneous exceedances above major coastal and riverine thresholds, are explored by midcentury. Subsequently, the increase in the probability of occurrence of at least one compound major coastal-riverine flooding for a given period of time is quantified. The proposed compound flood hazard assessment is conducted at 26 paired tidal-riverine stations along the Contiguous United States coast with long-term data and defined flood thresholds. We show that the northeast Atlantic and the western part of the Gulf coasts are experiencing the highest compound major coastal-riverine flood probability under current conditions. However, future SLR scenarios show the highest frequency amplification along the southeast Atlantic coast. The impact of changes in peak river flows is found to be considerably less than that of SLR. Climate change impacts, especially SLR, may lead to more frequent compound events, which cannot be ignored for future adaptation responses in estuary regions.",0,0,"biased"
"92","WOS:000727611900001","Inhibition of corrosion causing Pseudomonas aeruginosa using plasma-activated water","Aims The cost of Microbiologically Influenced Corrosion (MIC) significantly affects a wide range of sectors. This study aims to assess the efficiency of a novel technology based on the use of plasma-activated water (PAW) in inhibiting corrosion caused by bacteria. Methods and Results This study evaluated the effectiveness of PAW, produced by a plasma bubble reactor, in reducing corrosion causing Pseudomonas aeruginosa planktonic cells in tap water and biofilms were grown onto stainless steel (SS) coupons. Planktonic cells and biofilms were treated with PAW at different discharge frequencies (500-1500 Hz) and exposure times (0-20 min). P. aeruginosa cells in tap water were significantly reduced after treatment, with higher exposure times and discharge frequencies achieving higher reductions. Also, PAW treatment led to a gradual reduction for young and mature biofilms, achieving >4-Log reductions after 20 min. Results were also used to develop two predictive inactivation models. Conclusions This work presents evidence that PAW can be used to inactivate both planktonic cells and biofilms of P. aeruginosa. Experimental and theoretical results also demonstrate that reduction is dependent on discharge frequency and exposure time. Significance and Impact of the Study This work demonstrates the potential of using PAW as means to control MIC.",0,0,"biased"
"93","WOS:A1997XR13000019","Computer simulation of inspiratory airflow in all regions of the F344 rat nasal passages","Data from laboratory animal experiments are often used in setting guidelines for safe levels of human exposure to inhaled materials, The F344 rat has been used extensively in laboratory experiments to determine effects of exposure to inhaled materials in the nasal passages. Many inhaled materials induce toxic responses in the olfactory (posterior) region of the rat nasal passages. The location of major airflow routes has been proposed as playing a dominant role in determining some olfactory lesion location patterns. Since nasal airflow patterns differ significantly among species, methods are needed to assess conditions under which these differences may significantly affect extrapolation of the effects of local dose in animals to potential disease outcome in humans, A computational fluid dynamics model of airflow and inhaled gas uptake has been used to predict dose to airway walls in the anterior F344 rat nasal passages (Kimbell et al., Toxicol. Appl. Pharmacol., 1993; 121, 253-263), To determine the role of nasal airflow patterns in affecting olfactory lesion distribution, this model was extended to include the olfactory region. Serial-step histological sections of the nasal passages of a F344 rat were used to construct the computer model. Simulations of inspiratory airflow throughout the rat nasal passages were consistent with previously reported experimental data, Four of the five major simulated flow streams present in the anterior nose (dorsal lateral, middle, ventral lateral, and ventral medial streams) flowed together to exit ventrally at the nasopharyngeal duct, bypassing the ethmoid recesses. The remaining dorsal medial stream split to flow both medially and laterally through the olfactory-epithelium-lined ethmoid recesses in a Z-shaped pattern when viewed sagitally. Simulated flow in the ethmoid recesses was more than an order of magnitude slower than flow in the anterior and ventral parts of the nasal passages. Somewhat higher volumes of flow were predicted in the dorsal medial stream when the nasal vestibule was reshaped to be upturned, and more flow was allocated to the dorsal medial stream with increased inspiratory airflow rate, suggesting that rats may be able to allocate more airflow to this stream by both modifying the shape of the nasal vestibule and increasing inhaled air velocity during sniffing, The present study provides the first description of flow in the complex olfactory region of the nose of the F344 rat, This model will be used to evaluate the role of airflow patterns in determining the distribution of xenobiotically induced olfactory mucosal lesions. This information, combined with models of disposition in the airway lining, will provide comprehensive dosimetry models for extrapolating animal response data to humans. (C) 1997 Academic Press.",0,0,"biased"
"94","WOS:000626507100007","The Influence of Long-Chain Omega-3 Fatty Acids on Eccentric Exercise-Induced Delayed Muscle Soreness: Reported Outcomes Are Compromised by Study Design Issues","Delayed onset muscle soreness (DOMS) following eccentric exercise is associated with increased inflammation which can be debilitating. Incorporation of long-chain omega-3 polyunsaturated fatty acids (LC n-3 PUFA), eicosapentaenoic acid, and docosahexaenoic acid into membrane phospholipids provides anti-inflammatory, proresolving, and analgesic effects. This systematic review aims to examine both the quality of studies and the evidence for LC n-3 PUFA in the attenuation of DOMS and inflammation following eccentric exercise, both which of course are empirically linked. The Scopus, Embase, and Web of Science electronic databases were searched to identify studies that supplemented fish oil for a duration of >= 7 days, which included DOMS outcomes following an eccentric exercise protocol. Fifteen (n = 15) studies met inclusion criteria. Eccentric exercise protocols varied from single to multijoint activities. Risk of bias, assessed using either the Cochrane Collaboration tool or the Risk of Bias in Nonrandomized Studies of Interventions tool, was judged as unclear or medium, respectively, for the majority of outcomes. Furthermore, a custom 5-point quality assessment scale demonstrated that only one (n = 1) study satisfied current recommendations for investigating LC n-3 PUFA. In combination, this highlights widespread inappropriate design protocols among studies investigating the role of LC n-3 PUFA in eccentric exercise. Notwithstanding these issues, LC n-3 PUFA supplementation appears to have favorable effects on eccentric exercise-induced DOMS and inflammatory markers. However, the optimal LC n-3 PUFA supplemental dose, duration, and fatty acid composition will only become clear when study design issues are rectified and underpinned by appropriate hypotheses.",0,0,"biased"
"95","WOS:000514758400057","Toxicological effects of graphene on mussel Mytilus galloprovincialis hemocytes after individual and combined exposure with triphenyl phosphate","Graphene nanoparticles are increasingly released into the aquatic environment with the growth of production. However, there are rare investigations focusing on the interaction of nanoparticles with other contaminants. Triphenyl phosphate (TPP) is a frequently detected organophosphate flame retardant in the environment. This study aimed to assess the joint effects of graphene and TPP on Mytilus gallaprovincialis hemocytes. Oxidative stress could be induced by graphene and TPP in mussel hemocytes, which could further cause apoptosis, DNA damage and decrease in the lysosomal membrane stability (LMS). Moreover, hemocytes could internalize graphene, thereby resulting in oxidative stress. The oxidative stress and DNA damage in hemocytes were increased in the graphene-exposed group, but significantly reduced after combined exposure of graphene and TPP. The upregulated genes, including NF-kappa B, Bcl-2 and Ras, were mainly associated with reduced apoptosis and DNA damage after co-exposure to graphene and TPP.",0,0,"biased"
"96","WOS:000443232200028","A novel superchilling storage - ice glazing (SS-IG) approach using biopolymer-based composite hydrogel to delay microbiological spoilage and organic oxidation of preserved tilapia","BackgroundMost aquatic products are highly susceptible to deterioration and microbial spoilage during storage. Cold storage is a frequently used method to preserve them. However, products preserved by traditional frozen method are prone to suffer damage. This can significantly impair the quality of the products. To solve the problem, this work established a novel superchilling storage-ice glazing (SS-IG) approach using chitosan-catechin composite material. It can maximize the postmortem quality of preserved products during storage, avoiding damage. ResultsDuring storage at -1.5 0.2 degrees C for 25 days, the SS-IG approach using 5 g L-1 chitosan and 1 approximate to 3 g L-1 catechin as IG layers can effectively enhance the postmortem quality of preserved tilapia fillets. The sensory qualities of these fillets were effectively maintained. The microbial counts in these fillets were strongly suppressed. Oxidative rancidity in these fillets was observably inhibited. Less biogenic amine was produced in these fillets. ConclusionThe results indicated that the SS-IG with chitosan-catechin composite-ice glazing layers can be effective in maintaining the postmortem quality of tilapia fillets. This will have a wide potential application. (c) 2018 Society of Chemical Industry",0,0,"biased"
"97","WOS:000231071900064","Adaptive content model for distance education","Multimedia presentation systems require flexible support for the modeling of multimedia content models. Many presentation systems provide the synchronized, sequential or concurrent, and possible interactive, transfer of streams multimedia data such as audio, video, text and annotations using with network facilities. However, our through investigation of exist standards and applications for multimedia documents models such as HTML, MHEG, SMIL, HyTime, RealPlay and MS Windows Media let us to find that these standards and applications models do not provide adequate support for reuse and adaptation. Consequently, we propose a new approach for the modeling of reusable and adaptable multimedia content We developed a comprehensive system for advanced multimedia content production: support for recording the presentation, retrieving the content, summarizing the presentation, weaving the presentation and customizing the representation. This approach significantly impacts and supports the multimedia presentation authoring processes in terms of methodology and commercial aspects.",0,0,"biased"
"98","WOS:000706068200001","Identification of Multi-Element Geochemical Anomalies for Cu-Polymetallic Deposits Through Staged Factor Analysis, Improved Fractal Density and Expected Value Function","The success of exploration geochemistry requires identification of multi-element geochemical signatures. It has been revealed that Zhongdian island arc zone is an important area with supersized or large Cu-polymetallic deposits. In this regard, we proposed a hybrid method to identify multi-element geochemical anomaly for Cu-polymetallic deposits based on staged factor analysis, improved fractal density and expected value function. In this study, two factors including Cu-Zn and Mo-Pb associations were recognized after four stages of factor analysis of stream sediment geochemical data from Zhongdian area, Yunnan, China. Then, an improved fractal density model was developed to reveal the geochemical distribution patterns of these factors by introducing the parameter P-c (a form of singularity index) based on general fractal topography. The results demonstrate that the proposed model enhanced the anomaly-background structure of Cu geochemical distribution pattern, and effectively characterized the anisotropic scale-invariance of local singularities. Furthermore, the assessment of Cu anomaly uncertainty showed there were about 33% of the Cu occurrences in the low probability areas, indicating these areas based on the Cu anomaly remain uncertain for Cu-polymetallic deposits. Thus, to generate a stronger anomalous signature for Cu-polymetallic potential mapping, the expected value function was utilized for the integration of the two different geochemical signatures, and the fuzzy algebraic sum operator was used also for comparison purpose. The contrasting results demonstrated that the proposed method can increase the intensity of favorable anomalies, reduce the uncertainty and optimize the prospecting areas.",0,0,"biased"
"99","WOS:000321417200014","Pilot-scale verification of efficient nitrifier backseeding in a combined activated sludge-biofilm system","Purpose of the paper is to experimentally verify that a downstream nitrifying fixed-film reactor may effectively backseed an activated sludge (AS) system. The experiment was carried out at the Southpest Wastewater Treatment Plant in Budapest, Hungary, with two pilot-scale AS systems connected directly to the preclarified influent and to the stream recirculated from the nitrifying fixed-film reactor of the full-scale plant ensuring both the nitrate and the backwashed biomass recirculation. Effluent NH4-N level dropped down to near zero in the experimental systems whereas no significant nitrification occurred in the full-scale plant being operated at lower aeration intensity. Simulation model developed for describing the combined system supported that backseeding was the cause of the high nitrification efficiency having been limited by inadequate oxygen supply in the full scale system.",0,0,"biased"
